game_id,ゲームタイトル,プラットフォーム,総合点_ゲーマー,コンテンツ量_ゲーマー,自由度_ゲーマー,ソーシャリティ_ゲーマー,BGM_ゲーマー,グラフィック_ゲーマー,感情移入_ゲーマー,ゲーム性_ゲーマー,総合点_カジュアル,コンテンツ量_カジュアル,自由度_カジュアル,ソーシャリティ_カジュアル,BGM_カジュアル,グラフィック_カジュアル,感情移入_カジュアル,敷居の低さ_カジュアル,会社,ジャンル,ゲームシステム,タグ,詳細URL,ゲームの価値_総合
5247,デス エンド リクエスト2,PS4,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6,コンパイルハート,ベーシックRPG,コマンドバトルRPG,ファンタジー,https://gamewith.jp/ps4/game/show/5247,0.7
5787,パタポン2 ドンチャカ♪ リマスター版,PS4,0.7,0.6,0.4,0.8,0.8,0.4,0.4,0.6,0.8,0.6,0.4,0.8,0.8,0.4,0.4,0.8,SonyInteractiveEntertainment,アクション,アクション,かわいい,https://gamewith.jp/ps4/game/show/5787,0.75
4894,新サクラ大戦,PS4,0.7,0.6,0.6,0.4,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.4,0.6,0.6,0.6,0.6,SEGA,,調査中,なし,https://gamewith.jp/ps4/game/show/4894,0.7
5012,メディーバル 甦ったガロメアの勇者,PS4,0.7,0.6,0.6,0.4,0.6,0.8,0.6,0.6,0.8,0.6,0.6,0.4,0.6,0.8,0.6,0.8,SonyInteractiveEntertainment,,調査中,なし,https://gamewith.jp/ps4/game/show/5012,0.75
3941,メタルウルフカオス XD,PS4,0.7,0.6,0.6,0.6,0.8,0.4,0.8,0.6,0.8,0.6,0.6,0.6,0.8,0.4,0.8,0.8,FromSoftware,,調査中,なし,https://gamewith.jp/ps4/game/show/3941,0.75
6105,スパイク バレーボール,PS4,0.7,0.6,0.6,0.6,0.2,0.6,0.4,0.6,0.6,0.6,0.6,0.6,0.2,0.6,0.4,0.4,オーイズミ・アミュージオ,,調査中,なし,https://gamewith.jp/ps4/game/show/6105,0.6499999999999999
4977,ホーム スィート ホーム(Home Sweet Home),PS4,0.7,0.4,0.4,0.6,0.6,0.6,0.6,0.4,0.7,0.4,0.4,0.6,0.6,0.6,0.6,0.6,Mastiff,,調査中,なし,https://gamewith.jp/ps4/game/show/4977,0.7
4202,みんなのGOLF VR (みんゴルVR),PS4,0.7,0.6,0.6,0.6,0.4,0.8,0.6,0.6,0.7,0.6,0.6,0.6,0.4,0.6,0.6,0.6,SonyInteractiveEntertainment,,調査中,なし,https://gamewith.jp/ps4/game/show/4202,0.7
3910,RAGE 2 (レイジ2),PS4/PC,0.7,0.6,0.6,0.4,0.6,0.8,0.6,0.6,0.8,0.6,0.6,0.4,0.6,0.8,0.6,0.8,BethesdaSoftworks,,調査中,なし,https://gamewith.jp/ps4/game/show/3910,0.75
4918,ライアン・マークス リベンジミッション,PS4,0.7,0.4,0.6,0.4,0.4,0.6,0.6,0.6,0.6,0.4,0.6,0.4,0.6,0.6,0.6,0.6,SonyInteractiveEntertainment,,調査中,なし,https://gamewith.jp/ps4/game/show/4918,0.6499999999999999
4945,H1Z1: Battle Royale,PS4,0.7,0.4,0.4,0.6,0.2,0.4,0.6,0.8,0.6,0.4,0.4,0.6,0.2,0.4,0.6,0.4,DaybreakGames,,調査中,なし,https://gamewith.jp/ps4/game/show/4945,0.6499999999999999
4938,ダートラリー2.0,PS4,0.7,0.6,0.4,0.8,0.4,0.6,0.4,0.6,0.7,0.6,0.4,0.8,0.4,0.6,0.4,0.6,Ubisoft,,調査中,なし,https://gamewith.jp/ps4/game/show/4938,0.7
3587,アースディフェンスフォース アイアンレイン,PS4,0.7,0.6,0.6,0.8,0.6,0.6,0.4,0.6,0.8,0.6,0.6,0.8,0.6,0.6,0.4,0.8,D3PUBLISHER,,調査中,なし,https://gamewith.jp/ps4/game/show/3587,0.75
4245,LoveR（ラヴアール）,PS4,0.7,0.8,0.8,0.2,0.6,0.6,0.8,0.2,0.8,0.8,0.8,0.2,0.6,0.6,0.8,0.8,角川ゲームス,,調査中,なし,https://gamewith.jp/ps4/game/show/4245,0.75
3571,ワンピース ワールドシーカー,PS4,0.7,0.6,0.8,0.4,0.6,0.6,0.6,0.6,0.7,0.6,0.8,0.4,0.6,0.6,0.6,0.6,BANDAINAMCOEntertainment,,調査中,なし,https://gamewith.jp/ps4/game/show/3571,0.7
4769,Beat Saber(ビートセイバー),PS4,0.7,0.6,0.4,0.6,0.8,0.6,0.2,0.6,0.8,0.6,0.4,0.6,0.8,0.6,0.2,0.8,BeatGames,,調査中,なし,https://gamewith.jp/ps4/game/show/4769,0.75
4005,ANTHEM(アンセム),PS4/XOne/PC,0.7,0.6,0.6,0.8,0.4,0.8,0.4,0.6,0.8,0.6,0.6,0.8,0.4,0.8,0.4,0.6,ElectronicArts,,調査中,なし,https://gamewith.jp/ps4/game/show/4005,0.75
4387,ファーミングシミュレーター19,PS4,0.7,0.6,0.8,0.4,0.4,0.6,0.2,0.6,0.6,0.6,0.8,0.4,0.4,0.6,0.2,0.4,OizumiAmuzio,,調査中,なし,https://gamewith.jp/ps4/game/show/4387,0.6499999999999999
4153,ミリオンアーサー アルカナブラッド,PS4,0.7,0.6,0.6,0.8,0.6,0.6,0.6,0.6,0.8,0.6,0.6,0.8,0.6,0.6,0.6,0.6,SQUAREENIX,,調査中,なし,https://gamewith.jp/ps4/game/show/4153,0.75
4008,ゆらぎ荘の幽奈さん 湯けむり迷宮,PS4,0.7,0.8,0.6,0.2,0.6,0.4,0.6,0.6,0.7,0.8,0.6,0.2,0.6,0.4,0.6,0.6,FURYU,,調査中,なし,https://gamewith.jp/ps4/game/show/4008,0.7
4096,11-11(イレブン イレブン) ,PS4,0.7,0.6,0.2,0.2,0.6,0.6,0.8,0.4,0.7,0.6,0.2,0.2,0.6,0.6,0.8,0.6,BANDAINAMCOEntertainmentEurope,,調査中,なし,https://gamewith.jp/ps4/game/show/4096,0.7
3986,WWE 2K19,PS4/XOne/PC,0.7,0.8,0.8,0.2,0.6,0.6,0.2,0.6,0.7,0.8,0.8,0.2,0.6,0.6,0.2,0.6,2K,,調査中,なし,https://gamewith.jp/ps4/game/show/3986,0.7
3626,うたわれるもの斬,PS4,0.7,0.6,0.6,0.4,0.8,0.6,0.6,0.6,0.8,0.6,0.6,0.4,0.8,0.6,0.6,0.8,AQUAPLUS,,調査中,なし,https://gamewith.jp/ps4/game/show/3626,0.75
3575,ブラッククローバー カルテットナイツ,PS4,0.7,0.6,0.6,0.8,0.6,0.6,0.6,0.6,0.8,0.6,0.6,0.8,0.6,0.6,0.6,0.6,BANDAINAMCOEntertainment,,調査中,なし,https://gamewith.jp/ps4/game/show/3575,0.75
3391,ヒットマン ディフィニティブ・エディション,PS4,0.7,0.6,0.6,0.4,0.4,0.6,0.4,0.6,0.6,0.6,0.6,0.4,0.4,0.6,0.4,0.6,WarnerBros.,,調査中,なし,https://gamewith.jp/ps4/game/show/3391,0.6499999999999999
3434,４２８ ～封鎖された渋谷で～,PS4/PC,0.7,0.4,0.2,0.4,0.6,0.4,0.8,0.4,0.7,0.4,0.2,0.4,0.6,0.4,0.8,0.8,Spike-Chunsoft,,調査中,なし,https://gamewith.jp/ps4/game/show/3434,0.7
3533,ガングレイヴ VR,PS4,0.7,0.4,0.4,0.6,0.6,0.6,0.4,0.8,0.6,0.4,0.4,0.6,0.6,0.6,0.4,0.4,IGGYMOB,アクション/シューティング,アクション,VR,https://gamewith.jp/ps4/game/show/3533,0.6499999999999999
3599,バレットガールズ ファンタジア,PS4,0.7,0.6,0.4,0.6,0.4,0.8,0.4,0.6,0.6,0.6,0.4,0.6,0.4,0.8,0.4,0.4,D3PUBLISHER,,調査中,なし,https://gamewith.jp/ps4/game/show/3599,0.6499999999999999
3388,閃乱カグラ PEACH BEACH SPLASH,PS4/PC,0.7,0.8,0.4,0.4,0.6,0.6,0.4,0.6,0.7,0.8,0.4,0.4,0.6,0.6,0.4,0.6,Marvelous,アクション,アクション,美少女/PvP/けしからん,https://gamewith.jp/ps4/game/show/3388,0.7
3479,ザンキゼロ,PS4,0.7,0.6,0.6,0.4,0.6,0.4,0.8,0.6,0.7,0.6,0.6,0.4,0.6,0.4,0.8,0.4,Spike-Chunsoft,,調査中,なし,https://gamewith.jp/ps4/game/show/3479,0.7
3563,ファイティング EX レイヤー,PS4,0.7,0.4,0.6,0.8,0.6,0.6,0.4,0.6,0.7,0.4,0.6,0.8,0.6,0.6,0.4,0.6,アリカ,,調査中,なし,https://gamewith.jp/ps4/game/show/3563,0.7
3553,フルメタル・パニック！ 戦うフー・デアーズ・ウィンズ,PS4,0.7,0.6,0.6,0.4,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4,0.6,0.6,0.6,0.4,BANDAINAMCOEntertainment,,調査中,なし,https://gamewith.jp/ps4/game/show/3553,0.6499999999999999
3570,実況パワフルプロ野球2018,PS4,0.7,0.8,0.6,0.6,0.6,0.4,0.8,0.6,0.8,0.8,0.6,0.6,0.6,0.4,0.8,0.8,KONAMI,,調査中,なし,https://gamewith.jp/ps4/game/show/3570,0.75
3562,閃乱カグラ バースト リニューアル,PS4,0.7,0.6,0.6,0.4,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.4,0.6,0.6,0.6,0.6,Marvelous,,調査中,なし,https://gamewith.jp/ps4/game/show/3562,0.7
3502,ワンダと巨像,PS4,0.7,0.4,0.6,0.6,0.6,0.6,0.8,0.6,0.8,0.4,0.6,0.6,0.6,0.6,0.8,0.8,SonyInteractiveEntertainment,,調査中,なし,https://gamewith.jp/ps4/game/show/3502,0.75
3559,DOOM VFR,PS4/PC,0.7,0.4,0.6,0.4,0.6,0.6,0.4,0.8,0.6,0.4,0.6,0.4,0.6,0.6,0.4,0.4,BethesdaSoftworks,アクション/シューティング,FPS,SF/VR,https://gamewith.jp/ps4/game/show/3559,0.6499999999999999
3449,アイドルマスター ステラステージ,PS4,0.7,0.6,0.4,0.6,0.8,0.6,0.4,0.6,0.7,0.6,0.4,0.6,0.8,0.6,0.4,0.6,BANDAINAMCOEntertainment,経営・育成シミュレーション,育成ゲーム,美少女/原作あり/学園,https://gamewith.jp/ps4/game/show/3449,0.7
3700,地球防衛軍5,PS4/PC,0.7,0.8,0.6,0.8,0.6,0.6,0.4,0.6,0.8,0.8,0.6,0.8,0.6,0.6,0.4,0.8,D3PUBLISHER,アクション,アクション,メカ,https://gamewith.jp/ps4/game/show/3700,0.75
3534,仮面ライダー クライマックスファイターズ,PS4,0.7,0.4,0.4,0.6,0.8,0.6,0.4,0.6,0.8,0.4,0.4,0.6,0.8,0.6,0.4,0.8,BANDAINAMCOEntertainment,格闘ゲーム,格闘ゲーム,原作あり,https://gamewith.jp/ps4/game/show/3534,0.75
7734,The Sims 4(シムズ4),PS4/XOne/PC,0.7,0.8,0.8,0.6,0.8,0.6,0.8,0.4,0.9,0.8,0.8,0.6,0.8,0.6,0.8,0.8,ElectronicArts,その他シミュレーション,その他シミュレーション,Steam/Origin/その発想はなかった,https://gamewith.jp/ps4/game/show/7734,0.8
3698,いただきストリート ドラゴンクエスト＆ファイナルファンタジー 30th ANNIVERSARY,PS4,0.7,0.6,0.4,0.8,0.6,0.6,0.6,0.6,0.8,0.6,0.4,0.6,0.6,0.6,0.6,0.8,SQUAREENIX,パーティーゲーム,ボードゲーム,FF/ドラクエ,https://gamewith.jp/ps4/game/show/3698,0.75
3524,F1 2017,PS4/XOne,0.7,0.6,0.4,0.6,0.6,0.8,0.4,0.6,0.7,0.6,0.4,0.6,0.6,0.8,0.4,0.6,Ubisoft,レース,レース,PvP,https://gamewith.jp/ps4/game/show/3524,0.7
3645,New みんなのGOLF,PS4,0.7,0.6,0.6,0.6,0.6,0.6,0.4,0.6,0.8,0.6,0.6,0.6,0.6,0.6,0.4,0.8,SonyInteractiveEntertainment,その他スポーツ,ゴルフ,マルチプレイ,https://gamewith.jp/ps4/game/show/3645,0.75
3488,The Lost Child,PS4,0.7,0.6,0.6,0.4,0.6,0.4,0.6,0.6,0.7,0.6,0.6,0.4,0.6,0.4,0.6,0.6,角川ゲームス,ベーシックRPG,コマンドバトルRPG,ファンタジー/本格ストーリー,https://gamewith.jp/ps4/game/show/3488,0.7
3460,ハコニワカンパニワークス,PS4,0.7,0.6,0.8,0.4,0.6,0.4,0.4,0.6,0.7,0.6,0.8,0.4,0.6,0.4,0.4,0.6,NipponIchiSoftware,ストラテジー,ターン制ストラテジー,ドット絵,https://gamewith.jp/ps4/game/show/3460,0.7
3424,絶対絶望少女　ダンガンロンパ　Another Episode,PS4/PC,0.7,0.6,0.4,0.4,0.6,0.6,0.6,0.6,0.7,0.6,0.4,0.4,0.6,0.6,0.6,0.8,Spike-Chunsoft,アドベンチャー,アドベンチャー,学園,https://gamewith.jp/ps4/game/show/3424,0.7
3458,Farpoint,PS4,0.7,0.4,0.4,0.8,0.6,0.6,0.4,0.6,0.6,0.4,0.4,0.8,0.6,0.6,0.4,0.4,SonyInteractiveEntertainment,シューティング,FPS,SF/VR,https://gamewith.jp/ps4/game/show/3458,0.6499999999999999
3457,GOD WARS ～時をこえて～,PS4,0.7,0.8,0.6,0.4,0.6,0.4,0.6,0.6,0.7,0.8,0.6,0.4,0.6,0.4,0.6,0.6,角川ゲームス,シミュレーションRPG,シミュレーションRPG,和風,https://gamewith.jp/ps4/game/show/3457,0.7
3459,MXGP3 - The Official Motocross Videogame,PS4/PC,0.7,0.6,0.4,0.8,0.4,0.6,0.4,0.6,0.7,0.6,0.4,0.8,0.4,0.6,0.4,0.6,OizumiAmuzio,レース,レース,マルチプレイ,https://gamewith.jp/ps4/game/show/3459,0.7
3392,War Thunder,PS4/PC/PS5,0.7,0.6,0.6,0.2,0.4,0.6,0.2,0.8,0.5,0.6,0.6,0.2,0.4,0.6,0.2,0.2,DMMGAMES,アクション,アクション,マルチプレイ,https://gamewith.jp/ps4/game/show/3392,0.6
6098,3on3 FreeStyle,PS4/PC,0.7,0.6,0.4,0.6,0.8,0.6,0.8,0.6,0.8,0.6,0.4,0.6,0.8,0.6,0.8,0.8,JOYCITY,その他スポーツ,バスケットボール,基本プレイ無料/マルチプレイ,https://gamewith.jp/ps4/game/show/6098,0.75
3697,無双☆スターズ,PS4/PC,0.7,0.6,0.6,0.4,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.4,0.6,0.6,0.6,0.6,KOEITECMOGAMES,アクション,アクション,戦国/無双,https://gamewith.jp/ps4/game/show/3697,0.7
3393,CHAOS;CHILD らぶchu☆chu!!,PS4/PC,0.7,0.4,0.4,0.2,0.4,0.6,0.8,0.4,0.7,0.4,0.4,0.2,0.4,0.6,0.8,0.6,5pb,アドベンチャー,ノベルゲーム,美少女/本格ストーリー,https://gamewith.jp/ps4/game/show/3393,0.7
3703,アクセル・ワールド VS ソードアート・オンライン 千年の黄昏 アバターセット,PS4,0.7,0.6,0.6,0.8,0.6,0.4,0.8,0.6,0.8,0.6,0.6,0.8,0.6,0.4,0.8,0.6,BANDAINAMCOEntertainment,アクションRPG,アクションRPG,ラノベ原作/アニメ,https://gamewith.jp/ps4/game/show/3703,0.75
3456,LET IT DIE,PS4,0.7,0.8,0.6,0.4,0.6,0.6,0.4,0.6,0.6,0.8,0.6,0.4,0.6,0.6,0.4,0.4,GungHoOnlineEntertainment,アクション,アクション,PvP,https://gamewith.jp/ps4/game/show/3456,0.6499999999999999
3688,STEEP（スティープ）,PS4,0.7,0.6,0.6,0.6,0.4,0.8,0.4,0.6,0.7,0.6,0.6,0.6,0.4,0.8,0.4,0.6,Ubisoft,,調査中,なし,https://gamewith.jp/ps4/game/show/3688,0.7
6660,The Witness（ザ・ウィットネス）,PS4,0.7,0.6,0.8,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.8,0.6,0.6,0.6,0.6,0.6,"Thekla,Inc.",,調査中,なし,https://gamewith.jp/ps4/game/show/6660,0.7
3673,人喰いの大鷲トリコ,PS4,0.7,0.6,0.6,0.4,0.8,0.6,0.8,0.6,0.7,0.6,0.6,0.4,0.8,0.6,0.8,0.6,SonyInteractiveEntertainment,,調査中,なし,https://gamewith.jp/ps4/game/show/3673,0.7
6192,デッドライジング 2,PS4,0.7,0.6,0.6,0.4,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.4,0.6,0.6,0.6,0.6,CAPCOM,,調査中,なし,https://gamewith.jp/ps4/game/show/6192,0.7
6191,デッドライジング,PS4,0.7,0.6,0.6,0.4,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.4,0.6,0.6,0.6,0.6,CAPCOM,,調査中,なし,https://gamewith.jp/ps4/game/show/6191,0.7
3654,戦国BASARA 真田幸村伝,PS4,0.7,0.6,0.4,0.4,0.6,0.6,0.6,0.6,0.7,0.6,0.4,0.4,0.6,0.6,0.6,0.8,CAPCOM,,調査中,なし,https://gamewith.jp/ps4/game/show/3654,0.7
3651,ラチェット＆クランク THE GAME,PS4,0.7,0.6,0.6,0.4,0.6,0.8,0.6,0.6,0.9,0.6,0.6,0.4,0.6,0.8,0.6,1.0,SonyInteractiveEntertainment,,調査中,なし,https://gamewith.jp/ps4/game/show/3651,0.8
3354,The Walking Dead Season 2,PS4,0.7,0.6,0.4,0.2,0.4,0.6,0.8,0.6,0.7,0.6,0.4,0.2,0.4,0.6,0.8,0.8,SQUAREENIX,アドベンチャー,アドベンチャー,原作あり/本格ストーリー/フルボイス/ゾンビ,https://gamewith.jp/ps4/game/show/3354,0.7
3463,LEGO®マーベル アベンジャーズ,PS4,0.7,0.4,0.6,0.8,0.6,0.6,0.6,0.6,0.7,0.4,0.6,0.8,0.6,0.6,0.6,0.6,WarnerBros.,,調査中,なし,https://gamewith.jp/ps4/game/show/3463,0.7
3561,ONE PIECE BURNING BLOOD Welcome Price!!,PS4,0.7,0.6,0.6,0.6,0.6,0.6,0.4,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.4,0.6,BANDAINAMCOEntertainment,格闘ゲーム,格闘ゲーム,ジャンプ,https://gamewith.jp/ps4/game/show/3561,0.7
3226,ワンピース バーニングブラッド,PS4/PC,0.7,0.6,0.6,0.6,0.6,0.6,0.4,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.4,0.6,BANDAINAMCOEntertainment,アクション,アクション,原作あり/ジャンプ/PvP,https://gamewith.jp/ps4/game/show/3226,0.7
3220,サモンナイト6,PS4,0.7,0.6,0.6,0.4,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.4,0.6,0.6,0.6,0.6,BANDAINAMCOEntertainment,シミュレーションRPG,シミュレーションRPG,ファンタジー,https://gamewith.jp/ps4/game/show/3220,0.7
3225,ガンダムブレイカー3,PS4,0.7,0.8,0.8,0.8,0.2,0.6,0.4,0.6,0.8,0.8,0.8,0.8,0.2,0.6,0.4,0.6,BANDAINAMCOEntertainment,アクション,アクション,ガンダム/メカ/マルチプレイ/ハクスラ,https://gamewith.jp/ps4/game/show/3225,0.75
6290,オーディンスフィア レイヴスラシル,PS4,0.7,0.6,0.6,0.4,0.6,0.4,0.8,0.4,0.8,0.6,0.6,0.4,0.6,0.4,0.8,0.8,ATLUS,,調査中,なし,https://gamewith.jp/ps4/game/show/6290,0.75
6239,聖闘士星矢 ソルジャーズ・ソウル,PS4,0.7,0.6,0.4,0.8,0.6,0.6,0.8,0.6,0.8,0.6,0.4,0.8,0.6,0.6,0.8,0.6,BANDAINAMCOEntertainment,,調査中,なし,https://gamewith.jp/ps4/game/show/6239,0.75
4277,GOD OF WAR III Remastered,PS4,0.7,0.4,0.4,0.4,0.8,0.6,0.6,0.8,0.7,0.4,0.4,0.4,0.8,0.6,0.6,0.6,SonyInteractiveEntertainment,,調査中,なし,https://gamewith.jp/ps4/game/show/4277,0.7
6203,閃乱カグラ ESTIVAL VERSUS -少女達の選択-,PS4,0.7,0.6,0.6,0.4,0.4,0.6,0.4,0.6,0.6,0.6,0.6,0.4,0.4,0.6,0.4,0.6,Marvelous,,調査中,なし,https://gamewith.jp/ps4/game/show/6203,0.6499999999999999
3440,ドラゴンボール ゼノバース,PS4,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.8,0.6,0.6,0.6,0.6,0.6,0.6,0.8,BANDAINAMCOEntertainment,,調査中,なし,https://gamewith.jp/ps4/game/show/3440,0.75
6194,AKIBA’S TRIP2（アキバズトリップ2）,PS4,0.7,0.6,0.6,0.4,0.6,0.6,0.6,0.6,0.7,0.6,0.4,0.4,0.6,0.6,0.6,0.6,ACQUIRE,,調査中,なし,https://gamewith.jp/ps4/game/show/6194,0.7
3930,ドリームマッチテニス VR,PS4,0.7,0.4,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4,0.6,0.6,0.6,0.6,0.6,0.4,SonyInteractiveEntertainment,,調査中,なし,https://gamewith.jp/ps4/game/show/3930,0.6499999999999999
3929,アニマルフォース,PS4,0.7,0.6,0.4,0.8,0.6,0.4,0.6,0.6,0.7,0.6,0.4,0.8,0.6,0.4,0.6,0.6,SonyInteractiveEntertainment,,調査中,なし,https://gamewith.jp/ps4/game/show/3929,0.7
3926,ARK Park,PS4,0.7,0.6,0.4,0.6,0.6,0.4,0.6,0.6,0.6,0.6,0.4,0.6,0.6,0.4,0.6,0.4,SnailGamesJapan,,調査中,なし,https://gamewith.jp/ps4/game/show/3926,0.6499999999999999
3695,レゴ®スター・ウォーズ／フォースの覚醒,PS4,0.7,0.6,0.4,0.6,0.6,0.6,0.6,0.6,0.8,0.6,0.4,0.6,0.6,0.6,0.6,0.8,WarnerBros.,,調査中,なし,https://gamewith.jp/ps4/game/show/3695,0.75
3691,BLAZBLUE CENTRALFICTION,PS4,0.7,0.6,0.4,0.6,0.8,0.6,0.6,0.6,0.7,0.6,0.4,0.6,0.8,0.6,0.6,0.6,ARCSYSTEMWORKS,,調査中,なし,https://gamewith.jp/ps4/game/show/3691,0.7
3684,Until Dawn: Rush of Blood,PS4,0.7,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.7,0.4,0.4,0.4,0.6,0.6,0.6,0.6,SonyInteractiveEntertainment,,調査中,なし,https://gamewith.jp/ps4/game/show/3684,0.7
3683,バットマン:アーカム VR,PS4,0.7,0.6,0.2,0.4,0.6,0.8,0.6,0.6,0.7,0.6,0.2,0.4,0.6,0.8,0.6,0.6,WarnerBros.,,調査中,なし,https://gamewith.jp/ps4/game/show/3683,0.7
3682,サマーレッスン：宮本ひかり セブンデイズルーム（基本ゲームパック）,PS4,0.7,0.6,0.2,0.2,0.6,0.6,0.8,0.2,0.8,0.6,0.2,0.2,0.6,0.6,0.8,0.8,BANDAINAMCOEntertainment,,調査中,なし,https://gamewith.jp/ps4/game/show/3682,0.75
3670,ベルセルク無双,PS4,0.7,0.8,0.6,0.6,0.4,0.6,0.6,0.6,0.8,0.8,0.6,0.6,0.4,0.6,0.6,0.8,KOEITECMOGAMES,,調査中,なし,https://gamewith.jp/ps4/game/show/3670,0.75
3669,東亰ザナドゥ eX+,PS4,0.7,0.6,0.6,0.2,0.8,0.4,0.8,0.6,0.8,0.6,0.6,0.2,0.8,0.4,0.8,0.8,Falcom,,調査中,なし,https://gamewith.jp/ps4/game/show/3669,0.75
3644,クローズ BURNING EDGE,PS4,0.7,0.6,0.6,0.4,0.6,0.4,0.8,0.6,0.7,0.6,0.6,0.4,0.6,0.4,0.8,0.6,BANDAINAMCOEntertainment,,調査中,なし,https://gamewith.jp/ps4/game/show/3644,0.7
3641,討鬼伝２,PS4,0.7,0.6,0.6,0.8,0.6,0.6,0.4,0.6,0.7,0.6,0.6,0.8,0.6,0.6,0.4,0.6,KOEITECMOGAMES,,調査中,なし,https://gamewith.jp/ps4/game/show/3641,0.7
3637,真・三國無双 英傑伝,PS4,0.7,0.6,0.6,0.4,0.6,0.8,0.8,0.6,0.7,0.6,0.6,0.4,0.6,0.8,0.8,0.6,KOEITECMOGAMES,,調査中,なし,https://gamewith.jp/ps4/game/show/3637,0.7
3636,メタルスラッグXX,PS4,0.7,0.6,0.6,0.8,0.4,0.4,0.6,0.6,0.7,0.6,0.6,0.8,0.4,0.4,0.6,0.6,SNK,,調査中,なし,https://gamewith.jp/ps4/game/show/3636,0.7
3635,聖剣伝説2 シークレット オブ マナ,PS4/PC,0.7,0.6,0.6,0.8,0.6,0.4,0.8,0.6,0.8,0.6,0.6,0.8,0.6,0.4,0.8,0.8,SQUAREENIX,,調査中,なし,https://gamewith.jp/ps4/game/show/3635,0.75
3630,レイルウェイ エンパイア,PS4,0.7,0.8,0.8,0.4,0.4,0.4,0.4,0.6,0.5,0.8,0.8,0.4,0.4,0.4,0.4,0.2,Ubisoft,,調査中,なし,https://gamewith.jp/ps4/game/show/3630,0.6
3629,TT Isle of Man（マン島TTレース） Ride on the Edge,PS4,0.7,0.8,0.6,0.4,0.2,0.6,0.2,0.6,0.6,0.8,0.6,0.4,0.2,0.6,0.2,0.4,OizumiAmuzio,,調査中,なし,https://gamewith.jp/ps4/game/show/3629,0.6499999999999999
3621,Burnout™ Paradise Remastered,PS4,0.7,0.6,0.6,0.4,0.6,0.6,0.4,0.6,0.7,0.6,0.6,0.4,0.6,0.6,0.4,0.6,ElectronicArts,,調査中,なし,https://gamewith.jp/ps4/game/show/3621,0.7
3616,グランクレスト戦記,PS4,0.7,0.6,0.6,0.4,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.4,0.6,0.6,0.6,0.6,BANDAINAMCOEntertainment,,調査中,なし,https://gamewith.jp/ps4/game/show/3616,0.7
3597,Yonder 青と大地と雲の物語,PS4,0.7,0.4,0.6,0.4,0.6,0.6,0.6,0.6,0.7,0.4,0.6,0.4,0.6,0.6,0.6,0.6,NipponIchiSoftware,,調査中,なし,https://gamewith.jp/ps4/game/show/3597,0.7
3591,JUST CAUSE 3　GOLD EDITION,PS4,0.7,0.6,0.8,0.4,0.6,0.8,0.6,0.4,0.7,0.6,0.8,0.4,0.6,0.8,0.6,0.6,SQUAREENIX,,調査中,なし,https://gamewith.jp/ps4/game/show/3591,0.7
3584,Mighty No. 9,PS4/XOne,0.7,0.4,0.6,0.4,0.6,0.4,0.6,0.8,0.6,0.4,0.6,0.4,0.6,0.4,0.6,0.4,Spike-Chunsoft,,調査中,なし,https://gamewith.jp/ps4/game/show/3584,0.6499999999999999
3581,デビル メイ クライ HDコレクション,PS4/XOne/PC,0.7,0.8,0.4,0.4,0.8,0.6,0.8,0.6,0.7,0.8,0.4,0.4,0.8,0.6,0.8,0.6,CAPCOM,,調査中,なし,https://gamewith.jp/ps4/game/show/3581,0.7
3567,ANUBIS Z.O.E：M∀RS,PS4/PC,0.7,0.6,0.6,0.8,0.6,0.6,0.4,0.6,0.7,0.6,0.6,0.8,0.6,0.6,0.4,0.6,KONAMI,,調査中,なし,https://gamewith.jp/ps4/game/show/3567,0.7
3521,ペルソナ3 & ペルソナ5 ダンシング,PS4,0.7,0.8,0.4,0.4,0.8,0.6,0.4,0.6,0.8,0.8,0.4,0.4,0.8,0.6,0.4,0.8,ATLUS,,調査中,なし,https://gamewith.jp/ps4/game/show/3521,0.75
3518,ダイイングライト：ザ・フォロイング エンハンスト・エディション,PS4/XOne,0.7,0.6,0.6,0.4,0.4,0.6,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.6,0.6,0.4,WarnerBros.,,調査中,なし,https://gamewith.jp/ps4/game/show/3518,0.6499999999999999
3514,銀魂乱舞,PS4,0.7,0.6,0.6,0.6,0.6,0.6,0.8,0.6,0.8,0.6,0.6,0.6,0.6,0.6,0.8,0.8,BANDAINAMCOEntertainment,,調査中,なし,https://gamewith.jp/ps4/game/show/3514,0.75
